property_id,property_name,listing_type,price_zar,price_tier,review_count,demand_score,suburb,city,region,country,url,has_promo_flag,discount_pct,price_outlier_flag
131229.0,C huisie,Self Catering,2800.0,Luxury,31.0,4.31,Kleinmond Kleinmond,Kleinmond Kleinmond,Kleinmond,South Africa,https://www.lekkeslaap.co.za/accommodation/c-huisie-20,False,,False
104448.0,As Featured on Instagram Efcharisto Seaside Cottage,Self Catering,3594.0,Luxury,6.0,0.83,Kleinmond Kleinmond,Kleinmond Kleinmond,Kleinmond,South Africa,https://www.lekkeslaap.co.za/accommodation/efcharisto-seaside-cottage,False,,False
9352.0,The Seagull Hermanus House,Self Catering,1625.0,Premium,84.0,9.33,Sandbaai,Sandbaai Hermanus,Hermanus,South Africa,https://www.lekkeslaap.co.za/accommodation/seagull-hermanus,False,,False
3378.0,Brown Jug Accommodation,Self Catering,800.0,Mid-Range,54.0,5.0,Hermanus Hermanus,Hermanus Hermanus,Hermanus,South Africa,https://www.lekkeslaap.co.za/accommodation/brown-jug-guest-house,False,,False
43173.0,House 12 Beach Club,Self Catering,3500.0,Luxury,56.0,7.78,Hermanus Hermanus,Hermanus Hermanus,Hermanus,South Africa,https://www.lekkeslaap.co.za/accommodation/house-12-beach-club,False,,False
56413.0,Troon Beach Cottage,Self Catering,6640.0,Luxury,14.0,1.94,Voëlklip,Hermanus,Hermanus,South Africa,https://www.lekkeslaap.co.za/accommodation/troon-beach-cottage,False,,False
46461.0,Normandie On Sea,Self Catering,2640.0,Luxury,31.0,4.31,Hermanus Hermanus,Hermanus Hermanus,Hermanus,South Africa,https://www.lekkeslaap.co.za/accommodation/normandie-on-sea,False,,False
57616.0,The Whale on Main B&B,B&B,3438.0,Luxury,19.0,2.64,Hermanus Hermanus,Hermanus Hermanus,Hermanus,South Africa,https://www.lekkeslaap.co.za/accommodation/the-whale-on-main-bb,False,,False
89187.0,The Pool Cottage,Self Catering,1020.0,Mid-Range,33.0,3.06,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/the-pool-cottage,True,15.0,False
62162.0,Fisherman's Watch,Self Catering,1150.0,Mid-Range,35.0,3.24,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/fishermans-watch,False,,False
41587.0,Salop House,Self Catering,855.0,Mid-Range,110.0,10.19,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/salop-house,False,,False
116987.0,Sunrise Studio,Self Catering,850.0,Mid-Range,20.0,1.85,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/sunset-studio-73,False,,False
100665.0,Fish Hoek Bay Apartments,Guest House,806.0,Mid-Range,45.0,4.17,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/fish-hoek-bay-apartments,False,,False
98658.0,The Deck,Self Catering,1100.0,Mid-Range,2.0,0.19,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/the-deck-65,False,,False
112655.0,Nin's Studio,Self Catering,760.0,Mid-Range,44.0,4.07,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/nins-studio,False,,False
140689.0,Ranger Views,Self Catering,1742.0,Premium,2.0,0.22,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/ranger-views,False,,False
100012.0,The Sugarbush,Self Catering,1500.0,Premium,2.0,0.22,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/the-sugarbush,False,,False
147208.0,Seaside 1,Self Catering,1700.0,Premium,1.0,0.11,Fish Hoek Fish Hoek,Fish Hoek Fish Hoek,Fish Hoek,South Africa,https://www.lekkeslaap.co.za/accommodation/seaside-1,False,,False
93237.0,Casa Balena: The Seafront Whale House Experience,Self Catering,3360.0,Luxury,11.0,1.53,Perlemoen Bay,Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/casa-balena,False,,False
128651.0,Vooruitzicht,Self Catering,1050.0,Mid-Range,24.0,2.22,Perlemoen Bay,Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/vooruitzicht,True,40.0,False
51584.0,Benguela,Guest House,1920.0,Premium,39.0,4.33,De Kelders,Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/benguela,False,,False
69565.0,Guppy Huys Oceanfront Bungalow,Self Catering,2890.0,Luxury,22.0,3.06,De Kelders,Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/guppy-huys-oceanfront-eco-bungalow,False,,False
12099.0,Oom Piet Accommodation,Self Catering,600.0,Budget,380.0,28.15,Gansbaai Gansbaai,Gansbaai Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/oom-piet-accommodation,False,,False
3686.0,Tourist Lodge Gansbaai,Self Catering,600.0,Budget,198.0,14.67,Gansbaai Gansbaai,Gansbaai Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/tourist-lodge-gansbaai,False,,False
26605.0,Ons C-huis,Self Catering,3900.0,Luxury,57.0,7.92,Perlemoen Bay,Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/ons-c-huis,False,,False
86935.0,'n Stukkie Hemel Cottage,Self Catering,1530.0,Premium,46.0,5.11,De Kelders,Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/n-stukkie-hemel-cottage,False,,False
42011.0,Rus en Vrede,Self Catering,1360.0,Premium,45.0,5.0,De Kelders,Gansbaai,Gansbaai,South Africa,https://www.lekkeslaap.co.za/accommodation/rus-en-vrede,False,,False
117008.0,The Lazy Daisies Lofts,Self Catering,845.0,Mid-Range,35.0,3.24,St Helena Bay St Helena Bay,St Helena Bay St Helena Bay,St Helena Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/the-lazy-daisies-lofts,False,,False
76166.0,Salty Sandals,Self Catering,4850.0,Luxury,45.0,6.25,St Helena Bay St Helena Bay,St Helena Bay St Helena Bay,St Helena Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/salty-sandals,False,,False
96873.0,One on Ray,Self Catering,1020.0,Mid-Range,71.0,6.57,Britannia Bay,St Helena Bay,St Helena Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/one-on-ray,False,,False
109837.0,The Daiquiri Shaq,Self Catering,795.0,Mid-Range,57.0,5.28,St Helena Bay St Helena Bay,St Helena Bay St Helena Bay,St Helena Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/the-daiquiri-shaq,False,,False
72844.0,Forever Blue,Self Catering,984.0,Mid-Range,147.0,13.61,St Helena Bay St Helena Bay,St Helena Bay St Helena Bay,St Helena Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/forever-blue,False,,False
147633.0,Cozy Cove @ St Helena,Self Catering,1680.0,Premium,5.0,0.56,St Helena Bay St Helena Bay,St Helena Bay St Helena Bay,St Helena Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/cozy-cove--st-helena,True,40.0,False
26205.0,The Lazy Daisies,Self Catering,1310.0,Premium,277.0,30.78,St Helena Bay St Helena Bay,St Helena Bay St Helena Bay,St Helena Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/the-lazy-daisies,False,,False
58274.0,Strandfontein Holiday House,Self Catering,1360.0,Premium,76.0,8.44,Louis Rood,Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/strandfontein-holiday-house,False,,False
157571.0,Mi Casa Su Casa,Self Catering,2950.0,Luxury,0.0,0.0,Louis Rood,Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/mi-casa-su-casa,False,,False
117314.0,Saldeseas Holiday Accommodation,Self Catering,2100.0,Premium,17.0,1.89,Strandfontein Strandfontein,Strandfontein Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/saldeseas-holiday-accommodation,False,,False
78358.0,WesKus PanDokkies,Self Catering,1200.0,Premium,78.0,8.67,Louis Rood,Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/weskus-pandokkies,False,,False
104071.0,Rest on Galjoen,Self Catering,1900.0,Premium,43.0,4.78,Louis Rood,Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/rest-on-galjoen,False,,False
39906.0,Zeldagar Strandfontein Akkommodasie,Self Catering,2950.0,Luxury,33.0,4.58,Louis Rood,Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/zeldagar-strandfontein-akkommodasie,False,,False
16760.0,Strandfontein Apartment,Self Catering,850.0,Mid-Range,106.0,9.81,Louis Rood,Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/strandfontein-apartment,False,,False
79854.0,Dikbek Se Plek,Self Catering,2750.0,Luxury,49.0,6.81,Louis Rood,Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/dikbek-se-plek,False,,False
150961.0,Seashell,Self Catering,2700.0,Luxury,2.0,0.28,Strandfontein Strandfontein,Strandfontein Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/seashell,False,,False
20324.0,Seetoe dot com,Self Catering,1990.0,Premium,53.0,5.89,Louis Rood,Strandfontein,Strandfontein West Coast,South Africa,https://www.lekkeslaap.co.za/accommodation/seetoe-dot-com,False,,False
13923.0,Hemel op Aarde Villa,Self Catering,6000.0,Luxury,26.0,3.61,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/hemel-op-aarde-villa,False,,False
60927.0,Tumble-in,Self Catering,1050.0,Mid-Range,39.0,3.61,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/tumble-in-97,False,,False
91945.0,The Owl House,Self Catering,2900.0,Luxury,31.0,4.31,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/the-owl-house-11,False,,False
55979.0,Kersbospark 14,Self Catering,1700.0,Premium,41.0,4.56,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/kersbospark-14,False,,False
81724.0,T&T Thiart Fisherman's Cottage,Self Catering,2250.0,Premium,1.0,0.11,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/tt-thiart-fishermans-cottage,False,,False
75863.0,Weskus-Beskus Beach House,Self Catering,1595.0,Premium,34.0,3.78,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/weskus-beskus-beach-house,False,,False
118388.0,Piekfyn,Self Catering,842.0,Mid-Range,47.0,4.35,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/piekfyn,False,,False
113829.0,Oppi Hoekie,Self Catering,649.0,Budget,4.0,0.3,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/oppi-hoekie,False,,False
26147.0,Jubel n Juig Self-Catering,Self Catering,2300.0,Premium,45.0,5.0,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/jubel-n-juig-self-catering,False,,False
58813.0,Lekke By Die See,Self Catering,600.0,Budget,130.0,9.63,Dwarskersbos Dwarskersbos,Dwarskersbos Dwarskersbos,Dwarskersbos,South Africa,https://www.lekkeslaap.co.za/accommodation/lekke-by-die-see,False,,False
70032.0,96 Strand Beach House,Self Catering,8100.0,Luxury,32.0,4.44,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/96-op-strand,False,,False
18744.0,Seester Accommodation,Self Catering,1215.0,Premium,48.0,5.33,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/seester-accommodation,False,,False
34448.0,Albatross No. 8,Self Catering,3000.0,Luxury,26.0,3.61,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/albatross-no-8,False,,False
27620.0,Albatross No. 7,Self Catering,2550.0,Luxury,61.0,8.47,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/albatross-no-7,False,,False
36363.0,Albatross No. 2,Self Catering,800.0,Mid-Range,58.0,5.37,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/albatross-no-2,False,,False
144600.0,Pikkie,Self Catering,900.0,Mid-Range,3.0,0.28,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/pikkie,False,,False
92198.0,Happi Stay,Self Catering,1800.0,Premium,21.0,2.33,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/happi-stay,False,,False
43682.0,Lazy Days Apartments: Lamberts Bay - 84 Voortrekker,Self Catering,2500.0,Luxury,41.0,5.69,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/lazy-days-apartments---lambertsbaai,False,,False
151591.0,Grootvlei Gaste Plaas,Guest House,1294.0,Premium,2.0,0.22,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/grootvlei-gaste-plaas,False,,False
27619.0,Albatross No. 4,Self Catering,2063.0,Premium,37.0,4.11,Lamberts Bay Lamberts Bay,Lamberts Bay Lamberts Bay,Lamberts Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/albatross-no-4,False,,False
98406.0,Milk Thistle Studio Apartment,Self Catering,834.0,Mid-Range,21.0,1.94,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/milk-thistle-studio-apartment,False,,False
44312.0,Zula Beach Cottage,Self Catering,1800.0,Premium,23.0,2.56,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/zula-beach-house-and-cottage,False,,False
9946.0,Bokkoms Guest Flat,Self Catering,1296.0,Premium,77.0,8.56,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/bokkoms-guest-flat,False,,False
98067.0,Sea Castle 6,Self Catering,1241.0,Premium,28.0,3.11,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/sea-castle-6,False,,False
11926.0,Soli Deo Gloria - Penthouse,Self Catering,1960.0,Premium,73.0,8.11,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/soli-deo-gloria-unit-1,False,,False
19574.0,Sea Castle 1,Self Catering,1071.0,Mid-Range,53.0,4.91,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/sea-castle-1,False,,False
41074.0,LekkeBly Boutique Loft,Self Catering,1300.0,Premium,73.0,8.11,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/lekkebly-boutique-loft,False,,False
132439.0,5 on Sonkwas Cottage,Self Catering,1400.0,Premium,6.0,0.67,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/5-on-sonkwas-cottage,False,,False
95008.0,Milk Thistle,Self Catering,900.0,Mid-Range,36.0,3.33,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/milk-thistle,False,,False
49799.0,Ciao,Self Catering,1350.0,Premium,14.0,1.56,Paternoster Paternoster,Paternoster Paternoster,Paternoster,South Africa,https://www.lekkeslaap.co.za/accommodation/ciao,False,,False
77027.0,West Coast Shores,Guest House,934.0,Mid-Range,44.0,4.07,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/west-coast-shores,False,,False
45796.0,Strandloper 20,Self Catering,4500.0,Luxury,47.0,6.53,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/strandloper-20,False,,False
108080.0,Jacobsbaai Serenity,Self Catering,2550.0,Luxury,31.0,4.31,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/jacobsbaai-serenity,False,,False
63039.0,Sea La Vie,Self Catering,1200.0,Premium,161.0,17.89,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/sea-la-vie-13,False,,False
9146.0,Beach Blessings Self-catering,Self Catering,3500.0,Luxury,139.0,19.31,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/jacobsbaai-self-catering,False,,False
116031.0,Ocean- View Apartments,Self Catering,1020.0,Mid-Range,29.0,2.69,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/ocean--view-apartments,False,,False
19939.0,Weskushuis,Self Catering,1000.0,Mid-Range,262.0,24.26,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/weskushuis,False,,False
6953.0,Abalone Guest House,Guest House,1100.0,Mid-Range,211.0,19.54,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/abalone-guest-house,False,,False
81355.0,Lavender @ C,Self Catering,875.0,Mid-Range,185.0,17.13,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/lavender--c,False,,False
108667.0,C-Rock Holiday Home,Self Catering,4000.0,Luxury,10.0,1.39,Jacobs Bay Jacobs Bay,Jacobs Bay Jacobs Bay,Jacobs Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/c-rock-holiday-home,False,,False
147561.0,Seabatical,Self Catering,1575.0,Premium,8.0,0.89,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/seabattical-72,False,,False
32952.0,Ons Huisie,Self Catering,1403.0,Premium,116.0,12.89,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/ons-huisie-45,False,,False
99016.0,Oceanic,Self Catering,2395.0,Premium,28.0,3.11,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/oceanic-11,False,,False
141315.0,Low Tide,Self Catering,1494.0,Premium,7.0,0.78,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/low-tide-21,False,,False
29995.0,Vensterklip,Self Catering,360.0,Budget,177.0,13.11,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/vensterklip,False,,False
122908.0,Point Garden Cottage,Self Catering,1595.0,Premium,13.0,1.44,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/point-garden-cottage,False,,False
134372.0,As Featured on Instagram Huis Kaalvoet,Self Catering,3396.0,Luxury,20.0,2.78,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/huis-kaalvoet,False,,False
140987.0,As Featured on Instagram High Tide,Self Catering,2684.0,Luxury,2.0,0.28,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/high-tide-30,False,,False
133173.0,The High Tide House,Self Catering,4500.0,Luxury,9.0,1.25,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/the-high-tide-house,False,,False
151034.0,New Vasuki,Self Catering,1500.0,Premium,2.0,0.22,Elands Bay Elands Bay,Elands Bay Elands Bay,Elands Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/new-vasuki,False,,False
